link,title,genre
"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-21032022,nils2882.html",mehr-nachrichten-vom-21032022nils2882,news
"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Besonderer-Hilfstransport-fuer-Fluechtlinge,hilfstransport124.html",besonderer-hilfstransport-fuer-fluechtlingehilfstransport124,news
"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-18032022,nils2880.html",mehr-nachrichten-vom-18032022nils2880,news
"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Ukrainischer-Praesident-spricht-im-Bundestag,selenskyi102.html",ukrainischer-praesident-spricht-im-bundestagselenskyi102,news
"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-17032022,nils2878.html",mehr-nachrichten-vom-17032022nils2878,news
"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Impfpflicht-fuer-Aerzte-und-Pfleger,impfpflicht288.html",impfpflicht-fuer-aerzte-und-pflegerimpfpflicht288,news
"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-16032022,nils2876.html",mehr-nachrichten-vom-16032022nils2876,news
"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Streik-am-Hamburger-Flughafen,streik2344.html",streik-am-hamburger-flughafenstreik2344,news
"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-15032022,nils2874.html",mehr-nachrichten-vom-15032022nils2874,news
"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Rekord-bei-Corona-Zahlen,rekord204.html",rekord-bei-corona-zahlenrekord204,news
"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-14032022,nils2872.html",mehr-nachrichten-vom-14032022nils2872,news
"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Unterkuenfte-fuer-Fluechtlinge,unterkunft262.html",mehr-unterkuenfte-fuer-fluechtlingeunterkunft262,news
"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-11032022,nils2870.html",mehr-nachrichten-vom-11032022nils2870,news
"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Umfrage-vor-Wahl-in-Schleswig-Holstein,wahlumfrage996.html",umfrage-vor-wahl-in-schleswig-holsteinwahlumfrage996,news
"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-10032022,nils2868.html",mehr-nachrichten-vom-10032022nils2868,news
"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Viele-Preise-steigen,preise222.html",viele-preise-steigenpreise222,news
"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-09032022,nils2866.html",mehr-nachrichten-vom-09032022nils2866,news
